doc_id,item,category,amount,price,discount
70d753e1ffc54e7e971e324b53b6f6d6,bathroom cleaner,Household Chemicals,3,847,13
70d753e1ffc54e7e971e324b53b6f6d6,pillowcases,Home Textiles,4,591,13
70d753e1ffc54e7e971e324b53b6f6d6,dishwashing liquid,Household Chemicals,3,854,0
70d753e1ffc54e7e971e324b53b6f6d6,mop,Cleaning Supplies,1,164,15
70d753e1ffc54e7e971e324b53b6f6d6,cleaning brush,Cleaning Supplies,3,794,5
70d753e1ffc54e7e971e324b53b6f6d6,graters,Kitchenware,4,180,11
59b951b29b9045f09902779baa985a25,graters,Kitchenware,5,459,13
59b951b29b9045f09902779baa985a25,food storage containers,Dishes,4,270,6
59b951b29b9045f09902779baa985a25,bathroom cleaner,Household Chemicals,3,268,0
59b951b29b9045f09902779baa985a25,trash bags,Cleaning Supplies,1,265,1
99614f57815240b89233fb87dfa856de,kitchen towels,Home Textiles,3,798,8
99614f57815240b89233fb87dfa856de,graters,Kitchenware,1,289,11
99614f57815240b89233fb87dfa856de,pillowcases,Home Textiles,5,598,8
99614f57815240b89233fb87dfa856de,blanket,Home Textiles,1,923,8
99614f57815240b89233fb87dfa856de,dishwashing liquid,Household Chemicals,3,117,15
99614f57815240b89233fb87dfa856de,cutting boards,Kitchenware,1,691,8
f96f3f741b964d61a3610fc6e3361c68,spatulas and ladles,Kitchenware,1,864,11
f96f3f741b964d61a3610fc6e3361c68,dustpan and broom,Cleaning Supplies,4,99,8
f96f3f741b964d61a3610fc6e3361c68,bowls,Dishes,2,460,15
f96f3f741b964d61a3610fc6e3361c68,mop,Cleaning Supplies,1,984,1
f96f3f741b964d61a3610fc6e3361c68,microfiber cloths,Cleaning Supplies,1,461,2
f96f3f741b964d61a3610fc6e3361c68,kitchen towels,Home Textiles,4,917,9
8c846e443a94438c99d5e1781b1e1c8d,towels,Home Textiles,3,448,5
8c846e443a94438c99d5e1781b1e1c8d,mop,Cleaning Supplies,5,606,5
8c846e443a94438c99d5e1781b1e1c8d,spoons and forks,Kitchenware,5,786,4
8c846e443a94438c99d5e1781b1e1c8d,kitchen knives,Kitchenware,2,72,3
8c846e443a94438c99d5e1781b1e1c8d,dishwashing liquid,Household Chemicals,4,94,14
8c846e443a94438c99d5e1781b1e1c8d,cleaning brush,Cleaning Supplies,1,981,12
c3f54a44032543c3b615b5671fd1373b,bucket,Cleaning Supplies,5,920,3
c3f54a44032543c3b615b5671fd1373b,trash bags,Cleaning Supplies,1,223,3
c3f54a44032543c3b615b5671fd1373b,salad bowls,Dishes,5,747,2
c3f54a44032543c3b615b5671fd1373b,tablecloth,Home Textiles,5,197,3
c3f54a44032543c3b615b5671fd1373b,towels,Home Textiles,3,209,11
c3f54a44032543c3b615b5671fd1373b,bowls,Dishes,4,520,2
2e2f63a417e5429f845a062faa0433de,dustpan and broom,Cleaning Supplies,5,512,15
2e2f63a417e5429f845a062faa0433de,sieve,Kitchenware,1,812,11
2e2f63a417e5429f845a062faa0433de,universal cleaning spray,Household Chemicals,1,412,5
2e2f63a417e5429f845a062faa0433de,bowls,Dishes,5,875,6
ef642100e70f4db9bda6cea220885fbb,bucket,Cleaning Supplies,4,743,2
ef642100e70f4db9bda6cea220885fbb,graters,Kitchenware,4,906,6
ef642100e70f4db9bda6cea220885fbb,kitchen knives,Kitchenware,4,203,15
ef642100e70f4db9bda6cea220885fbb,spatulas and ladles,Kitchenware,2,191,6
ef642100e70f4db9bda6cea220885fbb,bowls,Dishes,3,373,3
490c4cdb1716401bb723f20224b0dbcf,mop,Cleaning Supplies,5,690,9
490c4cdb1716401bb723f20224b0dbcf,graters,Kitchenware,1,901,11
490c4cdb1716401bb723f20224b0dbcf,bucket,Cleaning Supplies,2,62,10
490c4cdb1716401bb723f20224b0dbcf,laundry detergent,Household Chemicals,1,688,0
490c4cdb1716401bb723f20224b0dbcf,spoons and forks,Kitchenware,1,656,4
490c4cdb1716401bb723f20224b0dbcf,trash bags,Cleaning Supplies,1,432,3
81d855143bd34a5f894e6a0667ed39e0,sieve,Kitchenware,1,715,12
81d855143bd34a5f894e6a0667ed39e0,sheets,Home Textiles,2,304,15
81d855143bd34a5f894e6a0667ed39e0,air freshener,Household Chemicals,4,889,12
1492f4a9bdb44cc68daf157fd10f6af8,microfiber cloths,Cleaning Supplies,5,946,9
1492f4a9bdb44cc68daf157fd10f6af8,trash bags,Cleaning Supplies,1,355,4
1492f4a9bdb44cc68daf157fd10f6af8,sieve,Kitchenware,4,817,14
1492f4a9bdb44cc68daf157fd10f6af8,dustpan and broom,Cleaning Supplies,1,156,3
1492f4a9bdb44cc68daf157fd10f6af8,tablecloth,Home Textiles,1,736,11
1492f4a9bdb44cc68daf157fd10f6af8,spoons and forks,Kitchenware,3,642,15
a93528ad0fc94b9eae6b66b92937b326,bowls,Dishes,2,421,6
a93528ad0fc94b9eae6b66b92937b326,pillowcases,Home Textiles,2,244,4
a93528ad0fc94b9eae6b66b92937b326,bucket,Cleaning Supplies,4,313,2
a93528ad0fc94b9eae6b66b92937b326,kitchen knives,Kitchenware,5,551,3
a93528ad0fc94b9eae6b66b92937b326,mugs,Dishes,3,737,9
a93528ad0fc94b9eae6b66b92937b326,graters,Kitchenware,3,301,7
48cfc84c5d7741909762534bc9713c81,bucket,Cleaning Supplies,1,105,13
48cfc84c5d7741909762534bc9713c81,salad bowls,Dishes,1,582,14
48cfc84c5d7741909762534bc9713c81,bowls,Dishes,2,969,8
48cfc84c5d7741909762534bc9713c81,tablecloth,Home Textiles,5,444,13
48cfc84c5d7741909762534bc9713c81,trash bags,Cleaning Supplies,2,712,13
461c8d71019f4334b1c6b95be64f132a,mop,Cleaning Supplies,3,588,3
461c8d71019f4334b1c6b95be64f132a,blanket,Home Textiles,5,182,3
461c8d71019f4334b1c6b95be64f132a,mugs,Dishes,3,338,2
461c8d71019f4334b1c6b95be64f132a,towels,Home Textiles,4,595,8
461c8d71019f4334b1c6b95be64f132a,microfiber cloths,Cleaning Supplies,2,532,15
ef0cb27725e64284953b8fb98b1136b3,mugs,Dishes,3,886,1
ef0cb27725e64284953b8fb98b1136b3,laundry detergent,Household Chemicals,5,533,1
ef0cb27725e64284953b8fb98b1136b3,cleaning brush,Cleaning Supplies,1,412,6
eaa32c07e5ed4aa9985d046c7685532c,cleaning brush,Cleaning Supplies,1,875,15
eaa32c07e5ed4aa9985d046c7685532c,air freshener,Household Chemicals,3,900,6
eaa32c07e5ed4aa9985d046c7685532c,universal cleaning spray,Household Chemicals,2,832,6
eaa32c07e5ed4aa9985d046c7685532c,microfiber cloths,Cleaning Supplies,2,442,15
fbf05c76ad604c0d98050fc26d065d40,tablecloth,Home Textiles,2,490,2
fbf05c76ad604c0d98050fc26d065d40,universal cleaning spray,Household Chemicals,5,410,12
fbf05c76ad604c0d98050fc26d065d40,cutting boards,Kitchenware,5,364,12
fbf05c76ad604c0d98050fc26d065d40,bucket,Cleaning Supplies,2,990,5
fbf05c76ad604c0d98050fc26d065d40,graters,Kitchenware,4,912,13
b137ba0a0aae4089b6abca8e418f3ab1,dishwashing liquid,Household Chemicals,1,355,7
b137ba0a0aae4089b6abca8e418f3ab1,laundry detergent,Household Chemicals,4,829,4
b137ba0a0aae4089b6abca8e418f3ab1,air freshener,Household Chemicals,1,207,9
e05322a2a2bf441683b6c6d66af60d53,tablecloth,Home Textiles,2,923,5
e05322a2a2bf441683b6c6d66af60d53,dishwashing liquid,Household Chemicals,1,783,6
e05322a2a2bf441683b6c6d66af60d53,cups,Dishes,4,917,13
