doc_id,item,category,amount,price,discount
1f62e5254dc9468eb4bc426b6e2e413b,food storage containers,Dishes,3,471,10
1f62e5254dc9468eb4bc426b6e2e413b,bowls,Dishes,1,474,13
1f62e5254dc9468eb4bc426b6e2e413b,cutting boards,Kitchenware,4,808,3
1f62e5254dc9468eb4bc426b6e2e413b,dishwashing liquid,Household Chemicals,2,91,10
85ba87a9aaa243c9827b7d4a8fa71ba5,cleaning brush,Cleaning Supplies,5,947,13
85ba87a9aaa243c9827b7d4a8fa71ba5,dishwashing liquid,Household Chemicals,3,562,1
85ba87a9aaa243c9827b7d4a8fa71ba5,cutting boards,Kitchenware,5,353,7
d2f83710f7444d14a9272cf96e69aa6a,graters,Kitchenware,4,366,3
d2f83710f7444d14a9272cf96e69aa6a,dishwashing liquid,Household Chemicals,5,747,7
d2f83710f7444d14a9272cf96e69aa6a,spatulas and ladles,Kitchenware,5,154,11
d2f83710f7444d14a9272cf96e69aa6a,sponges and rags,Household Chemicals,3,164,3
d2f83710f7444d14a9272cf96e69aa6a,air freshener,Household Chemicals,5,225,5
d2f83710f7444d14a9272cf96e69aa6a,microfiber cloths,Cleaning Supplies,1,621,2
5ceca810eae2401a9f19475bf539f29b,bowls,Dishes,2,897,15
5ceca810eae2401a9f19475bf539f29b,sheets,Home Textiles,5,683,14
4282f6290e274865afa3082fd0bd652a,graters,Kitchenware,1,605,5
4282f6290e274865afa3082fd0bd652a,kitchen towels,Home Textiles,4,290,1
4282f6290e274865afa3082fd0bd652a,sieve,Kitchenware,5,605,4
4282f6290e274865afa3082fd0bd652a,universal cleaning spray,Household Chemicals,2,780,11
4282f6290e274865afa3082fd0bd652a,mop,Cleaning Supplies,2,247,9
16e12ab34ddf4068beae2d73c202009c,spatulas and ladles,Kitchenware,4,278,2
16e12ab34ddf4068beae2d73c202009c,trash bags,Cleaning Supplies,5,466,1
16e12ab34ddf4068beae2d73c202009c,blanket,Home Textiles,1,288,10
16e12ab34ddf4068beae2d73c202009c,salad bowls,Dishes,2,993,3
16e12ab34ddf4068beae2d73c202009c,tablecloth,Home Textiles,5,336,1
fd86cc7d1a26434f8b67adbab0764115,cups,Dishes,2,52,0
fd86cc7d1a26434f8b67adbab0764115,sieve,Kitchenware,4,764,12
fd86cc7d1a26434f8b67adbab0764115,cutting boards,Kitchenware,5,309,5
fd86cc7d1a26434f8b67adbab0764115,bowls,Dishes,4,616,11
fd86cc7d1a26434f8b67adbab0764115,salad bowls,Dishes,3,626,14
fd86cc7d1a26434f8b67adbab0764115,cleaning brush,Cleaning Supplies,5,823,1
144e46cec0f145729dddd77827cc24e7,universal cleaning spray,Household Chemicals,3,745,5
144e46cec0f145729dddd77827cc24e7,sieve,Kitchenware,5,922,3
144e46cec0f145729dddd77827cc24e7,mugs,Dishes,3,455,12
376041e3469c46c9af2cf2b9dee4798e,dustpan and broom,Cleaning Supplies,5,73,11
376041e3469c46c9af2cf2b9dee4798e,tablecloth,Home Textiles,4,224,15
ccc2d7f186524b069752817b6c7106bf,pillowcases,Home Textiles,4,665,10
