doc_id,item,category,amount,price,discount
8b3e487f58624a8190e53363631ef6f4,air freshener,Household Chemicals,3,52,5
8b3e487f58624a8190e53363631ef6f4,spoons and forks,Kitchenware,4,989,8
8b3e487f58624a8190e53363631ef6f4,bowls,Dishes,2,595,5
8b3e487f58624a8190e53363631ef6f4,mugs,Dishes,2,869,6
8b3e487f58624a8190e53363631ef6f4,mop,Cleaning Supplies,4,304,12
812c8c90035a4762957ff1af8f59cdb9,graters,Kitchenware,2,53,14
812c8c90035a4762957ff1af8f59cdb9,blanket,Home Textiles,5,490,0
812c8c90035a4762957ff1af8f59cdb9,cutting boards,Kitchenware,5,356,4
f2699f8264744cee92f871985ae30c55,cleaning brush,Cleaning Supplies,3,249,0
f2699f8264744cee92f871985ae30c55,tablecloth,Home Textiles,4,996,14
f2699f8264744cee92f871985ae30c55,bowls,Dishes,4,72,13
f2699f8264744cee92f871985ae30c55,microfiber cloths,Cleaning Supplies,5,421,5
861374b0e11f4ca9b335bb556553dc3f,bowls,Dishes,5,410,2
861374b0e11f4ca9b335bb556553dc3f,bucket,Cleaning Supplies,3,229,0
861374b0e11f4ca9b335bb556553dc3f,pillowcases,Home Textiles,5,128,4
2c3ae123de324923bbcd1cca4981f4f8,sheets,Home Textiles,5,323,12
2c3ae123de324923bbcd1cca4981f4f8,kitchen knives,Kitchenware,4,708,6
2c3ae123de324923bbcd1cca4981f4f8,food storage containers,Dishes,2,976,14
2c3ae123de324923bbcd1cca4981f4f8,sponges and rags,Household Chemicals,4,676,0
2c3ae123de324923bbcd1cca4981f4f8,mugs,Dishes,1,295,3
1bd7ff89a43a497f801c13d4443fd147,salad bowls,Dishes,2,329,0
1bd7ff89a43a497f801c13d4443fd147,sieve,Kitchenware,2,190,15
1bd7ff89a43a497f801c13d4443fd147,mugs,Dishes,3,964,0
1bd7ff89a43a497f801c13d4443fd147,air freshener,Household Chemicals,5,863,2
