doc_id,item,category,amount,price,discount
bfc9039f8e5d4d61902eadd1734f03ef,food storage containers,Dishes,2,808,7
bfc9039f8e5d4d61902eadd1734f03ef,tablecloth,Home Textiles,2,900,6
bfc9039f8e5d4d61902eadd1734f03ef,kitchen knives,Kitchenware,2,688,2
bfc9039f8e5d4d61902eadd1734f03ef,cutting boards,Kitchenware,1,559,0
bfc9039f8e5d4d61902eadd1734f03ef,kitchen towels,Home Textiles,5,380,10
bfc9039f8e5d4d61902eadd1734f03ef,bucket,Cleaning Supplies,5,926,15
1cac787c06b14a8e8f3c56b2326c6f66,food storage containers,Dishes,2,964,1
1cac787c06b14a8e8f3c56b2326c6f66,tablecloth,Home Textiles,5,540,9
3e9d6f5038a9481d8d6ca6da7969517f,cleaning brush,Cleaning Supplies,1,535,13
3e9d6f5038a9481d8d6ca6da7969517f,mugs,Dishes,2,104,0
3e9d6f5038a9481d8d6ca6da7969517f,sponges and rags,Household Chemicals,5,427,4
3e9d6f5038a9481d8d6ca6da7969517f,towels,Home Textiles,2,399,15
3e9d6f5038a9481d8d6ca6da7969517f,laundry detergent,Household Chemicals,5,238,0
3e9d6f5038a9481d8d6ca6da7969517f,bathroom cleaner,Household Chemicals,3,576,10
202e0e3a3eb143b3aa00a140985d96ed,mugs,Dishes,4,845,0
202e0e3a3eb143b3aa00a140985d96ed,dustpan and broom,Cleaning Supplies,5,209,2
f39ae751bb3642a9a17d0f65dff19cfe,cups,Dishes,4,76,12
1a4dc1f48326462eaa5df3174fc7eaa2,cleaning brush,Cleaning Supplies,5,791,12
1a4dc1f48326462eaa5df3174fc7eaa2,trash bags,Cleaning Supplies,4,817,6
1a4dc1f48326462eaa5df3174fc7eaa2,mop,Cleaning Supplies,4,758,10
470b422366444bb99b1f4628fd7a1382,kitchen knives,Kitchenware,1,750,6
470b422366444bb99b1f4628fd7a1382,bowls,Dishes,3,922,7
470b422366444bb99b1f4628fd7a1382,mugs,Dishes,5,258,7
470b422366444bb99b1f4628fd7a1382,tablecloth,Home Textiles,2,516,3
470b422366444bb99b1f4628fd7a1382,bathroom cleaner,Household Chemicals,5,187,1
470b422366444bb99b1f4628fd7a1382,salad bowls,Dishes,3,63,15
965c390b4fae4420b340274c7c9794e6,sponges and rags,Household Chemicals,5,56,13
965c390b4fae4420b340274c7c9794e6,mugs,Dishes,5,515,5
965c390b4fae4420b340274c7c9794e6,laundry detergent,Household Chemicals,1,978,11
965c390b4fae4420b340274c7c9794e6,cleaning brush,Cleaning Supplies,5,867,3
