doc_id,item,category,amount,price,discount
00a46fd6d34d45f388299061a2e7e2f3,mugs,Dishes,5,304,11
00a46fd6d34d45f388299061a2e7e2f3,bathroom cleaner,Household Chemicals,2,431,6
00a46fd6d34d45f388299061a2e7e2f3,cups,Dishes,1,918,5
f4ad26e835e748d294cc73bb09999c66,dishwashing liquid,Household Chemicals,5,932,10
f4ad26e835e748d294cc73bb09999c66,cutting boards,Kitchenware,2,326,12
f4ad26e835e748d294cc73bb09999c66,plates,Dishes,1,704,9
f4ad26e835e748d294cc73bb09999c66,kitchen towels,Home Textiles,3,938,0
f4ad26e835e748d294cc73bb09999c66,sheets,Home Textiles,4,404,7
fc43feb308bb4f5c936a8bb03af9a409,dustpan and broom,Cleaning Supplies,1,169,10
fc43feb308bb4f5c936a8bb03af9a409,mugs,Dishes,2,633,1
cfee334a5fe947ec914c0b19c15eeab9,pillowcases,Home Textiles,5,154,15
cfee334a5fe947ec914c0b19c15eeab9,cleaning brush,Cleaning Supplies,3,84,13
1c6e44990e344fcd98267f01c70824bb,sheets,Home Textiles,5,968,8
1c6e44990e344fcd98267f01c70824bb,dishwashing liquid,Household Chemicals,2,574,1
1c6e44990e344fcd98267f01c70824bb,mop,Cleaning Supplies,3,810,13
c04cbcd7f8a2430083c19756550248d1,dishwashing liquid,Household Chemicals,3,685,10
c04cbcd7f8a2430083c19756550248d1,salad bowls,Dishes,5,473,7
c04cbcd7f8a2430083c19756550248d1,dustpan and broom,Cleaning Supplies,5,771,13
dffb8fd54899414b986cca22ed594028,blanket,Home Textiles,3,640,3
dffb8fd54899414b986cca22ed594028,bowls,Dishes,5,796,1
68f991c454d6459ba9aae7c775e5470d,pillowcases,Home Textiles,5,623,4
c3d65d4928b64aefb4c117e5839263b1,bowls,Dishes,3,111,0
c3d65d4928b64aefb4c117e5839263b1,graters,Kitchenware,3,704,5
e954cd7913554c49b05bebc24739d087,cups,Dishes,2,739,13
e954cd7913554c49b05bebc24739d087,salad bowls,Dishes,2,52,9
e954cd7913554c49b05bebc24739d087,dishwashing liquid,Household Chemicals,2,560,3
e954cd7913554c49b05bebc24739d087,universal cleaning spray,Household Chemicals,2,79,2
fb90297a305045a19dd1b9f0bf41b92c,spatulas and ladles,Kitchenware,2,235,4
fb90297a305045a19dd1b9f0bf41b92c,salad bowls,Dishes,3,349,11
8706d452731a4ad6941e2e4791339b6e,tablecloth,Home Textiles,4,292,13
8706d452731a4ad6941e2e4791339b6e,blanket,Home Textiles,5,960,12
8706d452731a4ad6941e2e4791339b6e,spatulas and ladles,Kitchenware,4,318,13
8706d452731a4ad6941e2e4791339b6e,cutting boards,Kitchenware,1,399,7
6c535087158e4eb58416aeacd5a757fb,food storage containers,Dishes,5,254,10
6c535087158e4eb58416aeacd5a757fb,cutting boards,Kitchenware,4,620,0
6c535087158e4eb58416aeacd5a757fb,tablecloth,Home Textiles,4,783,9
6c535087158e4eb58416aeacd5a757fb,plates,Dishes,1,414,9
6c535087158e4eb58416aeacd5a757fb,air freshener,Household Chemicals,3,333,14
6c535087158e4eb58416aeacd5a757fb,salad bowls,Dishes,5,470,3
934675890da049fd99f5c9e3817d4710,cleaning brush,Cleaning Supplies,2,58,1
934675890da049fd99f5c9e3817d4710,mugs,Dishes,5,951,10
934675890da049fd99f5c9e3817d4710,air freshener,Household Chemicals,3,867,2
934675890da049fd99f5c9e3817d4710,tablecloth,Home Textiles,5,408,9
934675890da049fd99f5c9e3817d4710,towels,Home Textiles,5,843,8
934675890da049fd99f5c9e3817d4710,pillowcases,Home Textiles,1,212,7
a0151498e6dd4b52bdb0885a530e5920,trash bags,Cleaning Supplies,3,518,7
a0151498e6dd4b52bdb0885a530e5920,dishwashing liquid,Household Chemicals,5,171,5
a0151498e6dd4b52bdb0885a530e5920,cups,Dishes,2,101,2
4a92ee793be645e6854d5ebf1c8d7488,sheets,Home Textiles,5,613,11
4a92ee793be645e6854d5ebf1c8d7488,spoons and forks,Kitchenware,5,415,5
4a92ee793be645e6854d5ebf1c8d7488,sponges and rags,Household Chemicals,1,838,4
4a92ee793be645e6854d5ebf1c8d7488,tablecloth,Home Textiles,4,64,7
4a92ee793be645e6854d5ebf1c8d7488,laundry detergent,Household Chemicals,3,166,13
522a17cf559a409da3d4a188b6cbc638,bowls,Dishes,2,328,8
522a17cf559a409da3d4a188b6cbc638,plates,Dishes,3,990,4
522a17cf559a409da3d4a188b6cbc638,tablecloth,Home Textiles,5,351,3
522a17cf559a409da3d4a188b6cbc638,universal cleaning spray,Household Chemicals,2,167,2
522a17cf559a409da3d4a188b6cbc638,sieve,Kitchenware,3,872,7
522a17cf559a409da3d4a188b6cbc638,air freshener,Household Chemicals,3,695,15
a20ddf865b48444d8cd8b3a5ca1868af,bowls,Dishes,2,246,7
a20ddf865b48444d8cd8b3a5ca1868af,blanket,Home Textiles,3,638,4
a20ddf865b48444d8cd8b3a5ca1868af,cutting boards,Kitchenware,5,433,0
a20ddf865b48444d8cd8b3a5ca1868af,sieve,Kitchenware,3,247,1
a20ddf865b48444d8cd8b3a5ca1868af,laundry detergent,Household Chemicals,4,693,15
a20ddf865b48444d8cd8b3a5ca1868af,pillowcases,Home Textiles,1,808,8
896670775ace4f50af76528803a75a61,bowls,Dishes,1,784,0
896670775ace4f50af76528803a75a61,cleaning brush,Cleaning Supplies,3,925,0
896670775ace4f50af76528803a75a61,cutting boards,Kitchenware,1,919,3
7608f3dd9e28448bbef431da5a1aac90,microfiber cloths,Cleaning Supplies,4,292,1
7608f3dd9e28448bbef431da5a1aac90,bathroom cleaner,Household Chemicals,4,352,8
7608f3dd9e28448bbef431da5a1aac90,laundry detergent,Household Chemicals,5,395,10
7608f3dd9e28448bbef431da5a1aac90,cups,Dishes,2,870,7
7608f3dd9e28448bbef431da5a1aac90,bucket,Cleaning Supplies,3,214,1
618c8cbd18c9412f92d8e48b4cc50d7e,towels,Home Textiles,5,259,5
618c8cbd18c9412f92d8e48b4cc50d7e,laundry detergent,Household Chemicals,4,552,14
618c8cbd18c9412f92d8e48b4cc50d7e,mop,Cleaning Supplies,3,939,5
618c8cbd18c9412f92d8e48b4cc50d7e,trash bags,Cleaning Supplies,5,237,5
618c8cbd18c9412f92d8e48b4cc50d7e,air freshener,Household Chemicals,5,465,2
618c8cbd18c9412f92d8e48b4cc50d7e,bowls,Dishes,2,924,2
8af63c29bd0e48f093a1d0be52a7e36b,spatulas and ladles,Kitchenware,1,166,4
8af63c29bd0e48f093a1d0be52a7e36b,mop,Cleaning Supplies,1,570,6
4ba6d8f10def48a496a0e51f3545465b,sheets,Home Textiles,3,284,6
bc71d17275944ec583703548aeba8699,bathroom cleaner,Household Chemicals,2,588,2
960db5477f6c4b74954ddf924030526e,blanket,Home Textiles,2,161,15
960db5477f6c4b74954ddf924030526e,pillowcases,Home Textiles,5,613,9
960db5477f6c4b74954ddf924030526e,plates,Dishes,5,611,11
960db5477f6c4b74954ddf924030526e,kitchen towels,Home Textiles,3,523,15
960db5477f6c4b74954ddf924030526e,universal cleaning spray,Household Chemicals,2,693,3
960db5477f6c4b74954ddf924030526e,cutting boards,Kitchenware,1,867,10
d5338f5289b34a3f84ce44e91aae034b,cups,Dishes,4,63,10
d5338f5289b34a3f84ce44e91aae034b,microfiber cloths,Cleaning Supplies,1,870,12
d5338f5289b34a3f84ce44e91aae034b,dishwashing liquid,Household Chemicals,5,512,8
d5338f5289b34a3f84ce44e91aae034b,laundry detergent,Household Chemicals,5,105,2
d5338f5289b34a3f84ce44e91aae034b,blanket,Home Textiles,5,69,2
e409a18a2bee4e02bc4835425615c669,spatulas and ladles,Kitchenware,2,646,7
