doc_id,item,category,amount,price,discount
726dd87fa8fd42aeb74d1ff9f422df47,dustpan and broom,Cleaning Supplies,1,225,15
726dd87fa8fd42aeb74d1ff9f422df47,spoons and forks,Kitchenware,3,152,13
a9782913a36b46c1aa0230edc99e6b04,graters,Kitchenware,2,982,15
a9782913a36b46c1aa0230edc99e6b04,cleaning brush,Cleaning Supplies,2,565,6
a9782913a36b46c1aa0230edc99e6b04,blanket,Home Textiles,3,907,5
a9782913a36b46c1aa0230edc99e6b04,cups,Dishes,4,548,1
a9782913a36b46c1aa0230edc99e6b04,cutting boards,Kitchenware,2,476,1
e0faf318f2e54ec08069152e1580d9d6,bowls,Dishes,1,445,8
e0faf318f2e54ec08069152e1580d9d6,dishwashing liquid,Household Chemicals,4,959,12
e0faf318f2e54ec08069152e1580d9d6,mugs,Dishes,5,601,12
e0faf318f2e54ec08069152e1580d9d6,cutting boards,Kitchenware,5,219,5
4e4bcdf199d241ee94aac244cbd8c2c8,plates,Dishes,2,635,8
a321462559ee442c89120c3b03062040,mugs,Dishes,5,75,4
a321462559ee442c89120c3b03062040,microfiber cloths,Cleaning Supplies,2,409,2
1049472fb2464c97a23381991d2845f2,cups,Dishes,5,68,7
5c3625489bf1401d989e4a325feb03e8,air freshener,Household Chemicals,3,944,8
5c3625489bf1401d989e4a325feb03e8,cups,Dishes,2,334,1
5c3625489bf1401d989e4a325feb03e8,towels,Home Textiles,5,700,10
5c3625489bf1401d989e4a325feb03e8,mugs,Dishes,4,185,6
5c3625489bf1401d989e4a325feb03e8,kitchen knives,Kitchenware,3,208,8
37a132337f4a4793bf490660ff2f254c,spoons and forks,Kitchenware,3,784,3
37a132337f4a4793bf490660ff2f254c,bowls,Dishes,2,581,4
37a132337f4a4793bf490660ff2f254c,tablecloth,Home Textiles,1,495,9
37a132337f4a4793bf490660ff2f254c,universal cleaning spray,Household Chemicals,2,135,0
5d0f3abd69be4536b3c0878002888a04,universal cleaning spray,Household Chemicals,2,856,11
5d0f3abd69be4536b3c0878002888a04,mop,Cleaning Supplies,2,323,2
5d0f3abd69be4536b3c0878002888a04,cups,Dishes,4,298,0
5d0f3abd69be4536b3c0878002888a04,graters,Kitchenware,3,79,11
8c0641365c624be4826f4430c367d948,universal cleaning spray,Household Chemicals,5,522,0
8c0641365c624be4826f4430c367d948,air freshener,Household Chemicals,4,364,3
8c0641365c624be4826f4430c367d948,pillowcases,Home Textiles,2,264,3
6044bf7ebe214ac097aae3a546b69089,sieve,Kitchenware,2,320,10
6044bf7ebe214ac097aae3a546b69089,cups,Dishes,1,527,8
6044bf7ebe214ac097aae3a546b69089,spatulas and ladles,Kitchenware,3,370,15
6044bf7ebe214ac097aae3a546b69089,laundry detergent,Household Chemicals,4,95,5
