doc_id,item,category,amount,price,discount
3ee985602fdd443c96cd14ebcea84d87,bathroom cleaner,Household Chemicals,2,662,3
1b582501fe664701a78be1079fc50c0e,food storage containers,Dishes,2,453,4
1b582501fe664701a78be1079fc50c0e,graters,Kitchenware,1,925,0
1b582501fe664701a78be1079fc50c0e,microfiber cloths,Cleaning Supplies,4,760,2
1b582501fe664701a78be1079fc50c0e,bowls,Dishes,5,835,11
7c6008543d7b473cba0bbb2ba565ab5c,blanket,Home Textiles,1,708,5
7c6008543d7b473cba0bbb2ba565ab5c,cleaning brush,Cleaning Supplies,4,971,9
7c6008543d7b473cba0bbb2ba565ab5c,mugs,Dishes,4,851,14
e6d3838c329c405f848bf4818a774d00,trash bags,Cleaning Supplies,5,272,7
bc0221edc84641d78c381fd3cfd9523a,spoons and forks,Kitchenware,1,313,5
bc0221edc84641d78c381fd3cfd9523a,microfiber cloths,Cleaning Supplies,3,384,2
bc0221edc84641d78c381fd3cfd9523a,dishwashing liquid,Household Chemicals,5,795,13
efdbcd7fb93f4947b01b6ed4ace76aa7,sheets,Home Textiles,1,919,15
efdbcd7fb93f4947b01b6ed4ace76aa7,salad bowls,Dishes,4,138,9
f72fea96c01e4b138e8812d471daaaa7,cleaning brush,Cleaning Supplies,5,819,15
f72fea96c01e4b138e8812d471daaaa7,dustpan and broom,Cleaning Supplies,2,458,5
42a64f9cdf63444e9b3d8d0016b573b4,sheets,Home Textiles,1,452,10
42a64f9cdf63444e9b3d8d0016b573b4,cups,Dishes,4,163,1
42a64f9cdf63444e9b3d8d0016b573b4,dustpan and broom,Cleaning Supplies,4,858,10
5419b0ab0cf4423ca3d9009e42f7d8c2,sponges and rags,Household Chemicals,2,668,12
5419b0ab0cf4423ca3d9009e42f7d8c2,spatulas and ladles,Kitchenware,1,334,3
5419b0ab0cf4423ca3d9009e42f7d8c2,blanket,Home Textiles,1,285,6
16974fb13c8147c9beebd0e98b393d82,bucket,Cleaning Supplies,1,957,10
053444024ee440e0a708037b907eb553,air freshener,Household Chemicals,4,857,6
70e3c94568fc46c4b4233aed3b0b03ff,dishwashing liquid,Household Chemicals,5,602,10
70e3c94568fc46c4b4233aed3b0b03ff,sheets,Home Textiles,2,412,11
70e3c94568fc46c4b4233aed3b0b03ff,food storage containers,Dishes,3,317,4
70e3c94568fc46c4b4233aed3b0b03ff,plates,Dishes,2,944,0
70e3c94568fc46c4b4233aed3b0b03ff,spatulas and ladles,Kitchenware,5,201,4
ecd26882d09a49f29ce74cce5f07d328,sheets,Home Textiles,1,494,8
ecd26882d09a49f29ce74cce5f07d328,dustpan and broom,Cleaning Supplies,1,113,0
ecd26882d09a49f29ce74cce5f07d328,laundry detergent,Household Chemicals,4,656,7
ecd26882d09a49f29ce74cce5f07d328,universal cleaning spray,Household Chemicals,1,174,1
ecd26882d09a49f29ce74cce5f07d328,air freshener,Household Chemicals,2,333,1
ecd26882d09a49f29ce74cce5f07d328,spatulas and ladles,Kitchenware,3,470,0
d5509cf8942b4e6a8195183bad5bd168,plates,Dishes,3,66,8
d5509cf8942b4e6a8195183bad5bd168,salad bowls,Dishes,1,943,6
d5509cf8942b4e6a8195183bad5bd168,kitchen knives,Kitchenware,4,661,5
