doc_id,item,category,amount,price,discount
b4ce3ad33bfc447898d100d277a1670f,kitchen knives,Kitchenware,3,689,4
b4ce3ad33bfc447898d100d277a1670f,blanket,Home Textiles,5,364,6
b4ce3ad33bfc447898d100d277a1670f,pillowcases,Home Textiles,4,786,10
b4ce3ad33bfc447898d100d277a1670f,food storage containers,Dishes,5,332,11
b4ce3ad33bfc447898d100d277a1670f,air freshener,Household Chemicals,1,694,6
b4ce3ad33bfc447898d100d277a1670f,salad bowls,Dishes,5,80,2
b87306266cea4798bd26ebb48f4cccb4,food storage containers,Dishes,4,472,10
b87306266cea4798bd26ebb48f4cccb4,cleaning brush,Cleaning Supplies,1,249,13
02c0138f41a74718a5e9fc869f15e518,universal cleaning spray,Household Chemicals,1,334,14
02c0138f41a74718a5e9fc869f15e518,laundry detergent,Household Chemicals,4,395,7
898e6373c3c5436a903e17dc12e59e53,plates,Dishes,1,751,4
898e6373c3c5436a903e17dc12e59e53,kitchen towels,Home Textiles,4,579,11
898e6373c3c5436a903e17dc12e59e53,bowls,Dishes,3,380,14
898e6373c3c5436a903e17dc12e59e53,bucket,Cleaning Supplies,4,445,0
898e6373c3c5436a903e17dc12e59e53,blanket,Home Textiles,4,214,10
a4151ad96cb34117aafa49e120cc521f,salad bowls,Dishes,5,137,8
a4151ad96cb34117aafa49e120cc521f,sheets,Home Textiles,3,60,14
a4151ad96cb34117aafa49e120cc521f,bucket,Cleaning Supplies,5,479,2
a4151ad96cb34117aafa49e120cc521f,bowls,Dishes,1,543,6
a4151ad96cb34117aafa49e120cc521f,air freshener,Household Chemicals,2,417,14
2c27e8933c8d4699b346fbdd0f8d98af,towels,Home Textiles,4,771,15
2c27e8933c8d4699b346fbdd0f8d98af,mop,Cleaning Supplies,2,218,6
2c27e8933c8d4699b346fbdd0f8d98af,spatulas and ladles,Kitchenware,4,136,3
2c27e8933c8d4699b346fbdd0f8d98af,mugs,Dishes,2,764,13
2c27e8933c8d4699b346fbdd0f8d98af,bowls,Dishes,5,493,2
9b78c42ba91c41cc9c9c2989b0dc8917,laundry detergent,Household Chemicals,5,561,6
9b78c42ba91c41cc9c9c2989b0dc8917,dustpan and broom,Cleaning Supplies,5,903,3
9b78c42ba91c41cc9c9c2989b0dc8917,towels,Home Textiles,2,721,1
9b78c42ba91c41cc9c9c2989b0dc8917,kitchen knives,Kitchenware,2,80,1
506137250d504e9ab3a18d580af05187,food storage containers,Dishes,1,635,6
506137250d504e9ab3a18d580af05187,dustpan and broom,Cleaning Supplies,5,69,5
506137250d504e9ab3a18d580af05187,bucket,Cleaning Supplies,4,768,14
506137250d504e9ab3a18d580af05187,salad bowls,Dishes,3,922,7
506137250d504e9ab3a18d580af05187,mugs,Dishes,4,590,3
c15b03a2f9a54ba2890a6578580ce1c9,trash bags,Cleaning Supplies,5,380,4
c15b03a2f9a54ba2890a6578580ce1c9,kitchen knives,Kitchenware,1,441,12
c15b03a2f9a54ba2890a6578580ce1c9,dustpan and broom,Cleaning Supplies,5,80,0
c15b03a2f9a54ba2890a6578580ce1c9,dishwashing liquid,Household Chemicals,3,360,5
