doc_id,item,category,amount,price,discount
1a7151d847ee46f19304ed4755e69fd1,cleaning brush,Cleaning Supplies,2,715,0
1fb2340971b64eeeaf9c5d83545c6bb6,spatulas and ladles,Kitchenware,4,369,13
41fe668d726442f0a00e60c03ff4ad07,kitchen knives,Kitchenware,3,582,7
41fe668d726442f0a00e60c03ff4ad07,dishwashing liquid,Household Chemicals,5,505,6
41fe668d726442f0a00e60c03ff4ad07,mop,Cleaning Supplies,4,984,3
c518bcd2b1c448aa8a0e437bc1c4d6aa,sieve,Kitchenware,3,768,8
c518bcd2b1c448aa8a0e437bc1c4d6aa,salad bowls,Dishes,3,712,14
c518bcd2b1c448aa8a0e437bc1c4d6aa,bucket,Cleaning Supplies,5,179,13
c518bcd2b1c448aa8a0e437bc1c4d6aa,bowls,Dishes,4,56,11
fb52d0a7de0d497082bc42a4d117b5bc,cutting boards,Kitchenware,3,786,10
fb52d0a7de0d497082bc42a4d117b5bc,sheets,Home Textiles,4,132,1
fb52d0a7de0d497082bc42a4d117b5bc,microfiber cloths,Cleaning Supplies,5,437,8
fb52d0a7de0d497082bc42a4d117b5bc,towels,Home Textiles,4,786,13
fb52d0a7de0d497082bc42a4d117b5bc,mugs,Dishes,1,606,0
28811a2c16aa48b78e055b9e83c2566b,dishwashing liquid,Household Chemicals,1,956,8
28811a2c16aa48b78e055b9e83c2566b,trash bags,Cleaning Supplies,5,747,6
28811a2c16aa48b78e055b9e83c2566b,blanket,Home Textiles,2,827,8
5621ad956ab1480398400767d4e10fb2,kitchen towels,Home Textiles,1,226,0
5621ad956ab1480398400767d4e10fb2,plates,Dishes,3,925,4
5621ad956ab1480398400767d4e10fb2,cutting boards,Kitchenware,5,752,10
a2c3b4c4d29044f1b78589ac03f99d7d,bowls,Dishes,1,287,15
a2c3b4c4d29044f1b78589ac03f99d7d,laundry detergent,Household Chemicals,5,469,13
a2c3b4c4d29044f1b78589ac03f99d7d,kitchen knives,Kitchenware,1,840,4
0eef862333064ed7b52a8fac33229451,bowls,Dishes,5,894,12
0eef862333064ed7b52a8fac33229451,dishwashing liquid,Household Chemicals,5,318,7
0eef862333064ed7b52a8fac33229451,spatulas and ladles,Kitchenware,5,436,4
0eef862333064ed7b52a8fac33229451,mugs,Dishes,2,713,1
0eef862333064ed7b52a8fac33229451,kitchen towels,Home Textiles,1,781,14
0eef862333064ed7b52a8fac33229451,universal cleaning spray,Household Chemicals,1,880,0
ab02534cdbbf4f1592435168a2f32891,blanket,Home Textiles,3,136,6
50f6a9c772484088a001cd7c4d9fabf9,air freshener,Household Chemicals,1,479,3
50f6a9c772484088a001cd7c4d9fabf9,trash bags,Cleaning Supplies,4,291,9
50f6a9c772484088a001cd7c4d9fabf9,salad bowls,Dishes,4,229,0
ffa6d13e2cd04a1f9ed265718367a0b5,mop,Cleaning Supplies,1,838,14
ffa6d13e2cd04a1f9ed265718367a0b5,bucket,Cleaning Supplies,1,752,6
4376d9b6699d4ed28e862f65e4fdc432,food storage containers,Dishes,3,813,6
816812ec6cf44b5cadfeb011638bb7af,blanket,Home Textiles,5,582,11
5a89bfd502da4f628cd795811e0c4a4d,spoons and forks,Kitchenware,4,308,1
5a89bfd502da4f628cd795811e0c4a4d,cups,Dishes,1,386,0
5a89bfd502da4f628cd795811e0c4a4d,air freshener,Household Chemicals,3,565,15
78fb4aeacb824d499bcbcc57b9cdb77d,kitchen towels,Home Textiles,5,151,9
78fb4aeacb824d499bcbcc57b9cdb77d,tablecloth,Home Textiles,2,994,9
78fb4aeacb824d499bcbcc57b9cdb77d,spoons and forks,Kitchenware,4,452,6
78fb4aeacb824d499bcbcc57b9cdb77d,sponges and rags,Household Chemicals,1,454,6
78fb4aeacb824d499bcbcc57b9cdb77d,food storage containers,Dishes,1,366,11
56d86aa8a1f24c688a747974539025fe,laundry detergent,Household Chemicals,2,578,6
8056b45f946940b6a9e09c3b63237e1f,towels,Home Textiles,3,193,15
afa07f00af6b4c22baa0b886167941a4,bucket,Cleaning Supplies,3,212,9
