doc_id,item,category,amount,price,discount
c4d2efc635be46d894fb6e4c54c56e58,trash bags,Cleaning Supplies,3,372,2
c4d2efc635be46d894fb6e4c54c56e58,pillowcases,Home Textiles,5,609,11
c4d2efc635be46d894fb6e4c54c56e58,mugs,Dishes,5,991,8
c4d2efc635be46d894fb6e4c54c56e58,kitchen knives,Kitchenware,2,453,2
c4d2efc635be46d894fb6e4c54c56e58,food storage containers,Dishes,2,341,13
c4d2efc635be46d894fb6e4c54c56e58,kitchen towels,Home Textiles,5,256,3
72d035336fb3495f8c2ab15edf96e8da,bucket,Cleaning Supplies,5,315,1
72d035336fb3495f8c2ab15edf96e8da,spatulas and ladles,Kitchenware,4,423,13
e6c601b0e7e94f2dac168534a8eb083f,spoons and forks,Kitchenware,2,118,7
e6c601b0e7e94f2dac168534a8eb083f,sheets,Home Textiles,2,188,9
e6c601b0e7e94f2dac168534a8eb083f,microfiber cloths,Cleaning Supplies,3,554,10
e6c601b0e7e94f2dac168534a8eb083f,mugs,Dishes,2,710,9
174f2dd58b0f418e8e199499ed5364a6,cleaning brush,Cleaning Supplies,5,616,14
174f2dd58b0f418e8e199499ed5364a6,trash bags,Cleaning Supplies,1,950,2
174f2dd58b0f418e8e199499ed5364a6,food storage containers,Dishes,2,683,13
174f2dd58b0f418e8e199499ed5364a6,dustpan and broom,Cleaning Supplies,2,312,8
174f2dd58b0f418e8e199499ed5364a6,sheets,Home Textiles,4,332,15
d48acfa6748a42c6b6e5adce1cea01f0,dustpan and broom,Cleaning Supplies,3,437,0
d48acfa6748a42c6b6e5adce1cea01f0,mugs,Dishes,5,463,13
d48acfa6748a42c6b6e5adce1cea01f0,microfiber cloths,Cleaning Supplies,4,800,5
d48acfa6748a42c6b6e5adce1cea01f0,plates,Dishes,5,516,7
10e5e350a55d48a6a5821ced4ffc5b4b,laundry detergent,Household Chemicals,1,569,3
260308321c694890a71c919cdd5a0ea0,spatulas and ladles,Kitchenware,1,858,9
260308321c694890a71c919cdd5a0ea0,bucket,Cleaning Supplies,5,763,0
260308321c694890a71c919cdd5a0ea0,dustpan and broom,Cleaning Supplies,3,252,2
1308ae6e1c5b415ab1d5660b4216f9a7,blanket,Home Textiles,5,721,2
1308ae6e1c5b415ab1d5660b4216f9a7,kitchen towels,Home Textiles,4,93,14
1308ae6e1c5b415ab1d5660b4216f9a7,salad bowls,Dishes,3,592,14
1308ae6e1c5b415ab1d5660b4216f9a7,cutting boards,Kitchenware,5,692,14
f90fa45e60764b7ca3ac1c2601b975af,cups,Dishes,4,737,10
f90fa45e60764b7ca3ac1c2601b975af,cleaning brush,Cleaning Supplies,4,673,8
f90fa45e60764b7ca3ac1c2601b975af,graters,Kitchenware,3,483,10
542d23fa59bf4aff83c6c8ae5897f2f2,cutting boards,Kitchenware,1,266,3
542d23fa59bf4aff83c6c8ae5897f2f2,universal cleaning spray,Household Chemicals,3,55,4
542d23fa59bf4aff83c6c8ae5897f2f2,dustpan and broom,Cleaning Supplies,1,119,10
e7e4ab44e9c14047a6cb13328e6bcce0,cups,Dishes,3,908,2
e7e4ab44e9c14047a6cb13328e6bcce0,sheets,Home Textiles,5,835,2
e7e4ab44e9c14047a6cb13328e6bcce0,cutting boards,Kitchenware,2,983,6
e7e4ab44e9c14047a6cb13328e6bcce0,trash bags,Cleaning Supplies,5,168,14
e7e4ab44e9c14047a6cb13328e6bcce0,laundry detergent,Household Chemicals,5,563,5
e7e4ab44e9c14047a6cb13328e6bcce0,towels,Home Textiles,2,501,8
fd06633dd99741b885c55c4a6767fe18,sponges and rags,Household Chemicals,5,134,7
fd06633dd99741b885c55c4a6767fe18,food storage containers,Dishes,1,560,9
fd06633dd99741b885c55c4a6767fe18,sieve,Kitchenware,4,818,11
fd06633dd99741b885c55c4a6767fe18,kitchen towels,Home Textiles,4,867,2
8bc003a68c474a0e8f2e644c1c082439,bucket,Cleaning Supplies,1,238,3
8bc003a68c474a0e8f2e644c1c082439,sponges and rags,Household Chemicals,1,487,7
8bc003a68c474a0e8f2e644c1c082439,blanket,Home Textiles,3,581,1
ab1a5a58092e43a09b8e3b020c9cdbd1,pillowcases,Home Textiles,1,190,6
ab1a5a58092e43a09b8e3b020c9cdbd1,spoons and forks,Kitchenware,2,661,14
ab1a5a58092e43a09b8e3b020c9cdbd1,plates,Dishes,2,339,7
ab1a5a58092e43a09b8e3b020c9cdbd1,food storage containers,Dishes,1,764,10
