doc_id,item,category,amount,price,discount
864aee9196a44869ad761ce126afe899,tablecloth,Home Textiles,2,719,14
864aee9196a44869ad761ce126afe899,spoons and forks,Kitchenware,1,819,13
864aee9196a44869ad761ce126afe899,trash bags,Cleaning Supplies,5,447,5
864aee9196a44869ad761ce126afe899,bowls,Dishes,5,191,1
864aee9196a44869ad761ce126afe899,sieve,Kitchenware,5,546,7
c7e1ad0dfa83489e8a339f39183c19a0,cutting boards,Kitchenware,3,591,4
c7e1ad0dfa83489e8a339f39183c19a0,bucket,Cleaning Supplies,2,833,9
c7e1ad0dfa83489e8a339f39183c19a0,plates,Dishes,4,829,9
e41030cc6ee7493b98f860c526a963da,blanket,Home Textiles,2,755,2
e41030cc6ee7493b98f860c526a963da,kitchen knives,Kitchenware,5,671,6
e41030cc6ee7493b98f860c526a963da,spoons and forks,Kitchenware,3,286,5
e41030cc6ee7493b98f860c526a963da,universal cleaning spray,Household Chemicals,4,163,8
3a669a71119e45199d9a3ea2ec54aaf5,bowls,Dishes,3,931,11
3a669a71119e45199d9a3ea2ec54aaf5,microfiber cloths,Cleaning Supplies,5,126,5
056a11f3df834e4d8d5482038ad76be0,trash bags,Cleaning Supplies,3,503,15
056a11f3df834e4d8d5482038ad76be0,dustpan and broom,Cleaning Supplies,3,246,9
4cd89819ff2c4aababa152e180472244,dishwashing liquid,Household Chemicals,3,490,0
4cd89819ff2c4aababa152e180472244,laundry detergent,Household Chemicals,2,325,15
576f1fb67ceb480988aaf3f06a1c7f39,mugs,Dishes,5,926,3
576f1fb67ceb480988aaf3f06a1c7f39,spoons and forks,Kitchenware,2,906,0
576f1fb67ceb480988aaf3f06a1c7f39,spatulas and ladles,Kitchenware,5,349,10
576f1fb67ceb480988aaf3f06a1c7f39,trash bags,Cleaning Supplies,3,862,7
576f1fb67ceb480988aaf3f06a1c7f39,tablecloth,Home Textiles,5,820,4
edd58e499dc248f6a83345ade8c22c03,mop,Cleaning Supplies,3,680,4
8c0662c27ffa4083b1b77a2b7af08389,plates,Dishes,2,741,4
8c0662c27ffa4083b1b77a2b7af08389,bowls,Dishes,4,469,2
8c0662c27ffa4083b1b77a2b7af08389,food storage containers,Dishes,1,722,11
8c0662c27ffa4083b1b77a2b7af08389,mop,Cleaning Supplies,4,931,2
8c0662c27ffa4083b1b77a2b7af08389,towels,Home Textiles,2,81,10
8c0662c27ffa4083b1b77a2b7af08389,graters,Kitchenware,1,892,4
06462dc240504c3ea29ed36e3c63fefd,air freshener,Household Chemicals,5,257,10
06462dc240504c3ea29ed36e3c63fefd,towels,Home Textiles,3,749,7
06462dc240504c3ea29ed36e3c63fefd,tablecloth,Home Textiles,4,146,8
ed28e675560a403797a42ff6f2d57512,sieve,Kitchenware,2,852,7
ed28e675560a403797a42ff6f2d57512,graters,Kitchenware,4,121,12
ed28e675560a403797a42ff6f2d57512,laundry detergent,Household Chemicals,2,806,15
ed28e675560a403797a42ff6f2d57512,trash bags,Cleaning Supplies,1,319,8
ed28e675560a403797a42ff6f2d57512,pillowcases,Home Textiles,3,51,10
518991082af84fd0b95c4cffab0fd016,dustpan and broom,Cleaning Supplies,2,196,10
518991082af84fd0b95c4cffab0fd016,mop,Cleaning Supplies,2,572,7
518991082af84fd0b95c4cffab0fd016,sponges and rags,Household Chemicals,3,966,7
518991082af84fd0b95c4cffab0fd016,graters,Kitchenware,3,592,10
518991082af84fd0b95c4cffab0fd016,air freshener,Household Chemicals,4,154,4
518991082af84fd0b95c4cffab0fd016,kitchen knives,Kitchenware,2,401,15
18422f997ad74f19814890f2d642a5d1,cleaning brush,Cleaning Supplies,4,446,15
18422f997ad74f19814890f2d642a5d1,graters,Kitchenware,1,489,12
18422f997ad74f19814890f2d642a5d1,spoons and forks,Kitchenware,3,605,8
18422f997ad74f19814890f2d642a5d1,bucket,Cleaning Supplies,5,948,10
c9b202bbf5d445f88245c56e1642adbd,bathroom cleaner,Household Chemicals,1,583,8
c9b202bbf5d445f88245c56e1642adbd,plates,Dishes,3,233,0
c9b202bbf5d445f88245c56e1642adbd,sheets,Home Textiles,2,710,13
c9b202bbf5d445f88245c56e1642adbd,dishwashing liquid,Household Chemicals,1,954,11
c9b202bbf5d445f88245c56e1642adbd,food storage containers,Dishes,2,878,12
c9b202bbf5d445f88245c56e1642adbd,universal cleaning spray,Household Chemicals,3,238,10
3f916944567c4d3680d1b8e93b7e465e,spatulas and ladles,Kitchenware,1,683,12
bf90c7c8db7e4af182cabab023d9146f,universal cleaning spray,Household Chemicals,1,415,6
8a8baa89603548b6bf0da4b3d71cbc95,spoons and forks,Kitchenware,4,165,1
8a8baa89603548b6bf0da4b3d71cbc95,blanket,Home Textiles,1,105,14
8a8baa89603548b6bf0da4b3d71cbc95,bucket,Cleaning Supplies,1,817,0
8a8baa89603548b6bf0da4b3d71cbc95,tablecloth,Home Textiles,5,489,3
8a8baa89603548b6bf0da4b3d71cbc95,cutting boards,Kitchenware,3,66,8
8a8baa89603548b6bf0da4b3d71cbc95,food storage containers,Dishes,3,815,15
c56559343899431e9834655ac96f9013,sheets,Home Textiles,5,250,13
c56559343899431e9834655ac96f9013,graters,Kitchenware,2,177,9
c56559343899431e9834655ac96f9013,mop,Cleaning Supplies,4,620,4
c56559343899431e9834655ac96f9013,kitchen knives,Kitchenware,5,177,4
30fbec7057fb480db42ea0ece5f27801,food storage containers,Dishes,1,663,12
a7d8ae3657be4d58b6f1d6a609e26744,food storage containers,Dishes,4,472,7
a7d8ae3657be4d58b6f1d6a609e26744,blanket,Home Textiles,2,529,13
a7d8ae3657be4d58b6f1d6a609e26744,bathroom cleaner,Household Chemicals,4,969,14
66c1d93307fa441d903261d240a2338a,dishwashing liquid,Household Chemicals,5,639,0
66c1d93307fa441d903261d240a2338a,mugs,Dishes,4,623,3
66c1d93307fa441d903261d240a2338a,tablecloth,Home Textiles,2,102,14
b30d18fc331b47f99f668f1074389d45,sieve,Kitchenware,5,55,10
b30d18fc331b47f99f668f1074389d45,cups,Dishes,1,841,10
b30d18fc331b47f99f668f1074389d45,kitchen towels,Home Textiles,3,973,8
b30d18fc331b47f99f668f1074389d45,sheets,Home Textiles,5,160,14
b30d18fc331b47f99f668f1074389d45,plates,Dishes,1,977,5
b30d18fc331b47f99f668f1074389d45,bathroom cleaner,Household Chemicals,2,934,5
7e57db78186c4e6eaa6fa0e91cba51f1,tablecloth,Home Textiles,4,847,11
7e57db78186c4e6eaa6fa0e91cba51f1,sponges and rags,Household Chemicals,3,89,3
7e57db78186c4e6eaa6fa0e91cba51f1,spoons and forks,Kitchenware,3,839,14
a156af1efadc4aa0897cd4c9bbf57fa1,cups,Dishes,4,479,14
a156af1efadc4aa0897cd4c9bbf57fa1,dustpan and broom,Cleaning Supplies,2,607,5
a156af1efadc4aa0897cd4c9bbf57fa1,plates,Dishes,1,293,12
a156af1efadc4aa0897cd4c9bbf57fa1,dishwashing liquid,Household Chemicals,3,988,4
a156af1efadc4aa0897cd4c9bbf57fa1,towels,Home Textiles,5,859,3
a156af1efadc4aa0897cd4c9bbf57fa1,mugs,Dishes,2,197,13
44b57fd469a64fda85dd2be81059acd8,kitchen towels,Home Textiles,3,337,11
44b57fd469a64fda85dd2be81059acd8,mop,Cleaning Supplies,5,59,1
ea8eb72c274844de9e31ad5fcf16effb,microfiber cloths,Cleaning Supplies,4,764,4
ea8eb72c274844de9e31ad5fcf16effb,laundry detergent,Household Chemicals,2,483,14
ea8eb72c274844de9e31ad5fcf16effb,bathroom cleaner,Household Chemicals,2,273,15
ea8eb72c274844de9e31ad5fcf16effb,bucket,Cleaning Supplies,3,886,10
604d2504f9404c279b89fa172599843a,blanket,Home Textiles,1,498,7
604d2504f9404c279b89fa172599843a,bucket,Cleaning Supplies,2,653,6
3ff8565199f24e6ea214167b12e9a482,towels,Home Textiles,2,192,7
3ff8565199f24e6ea214167b12e9a482,microfiber cloths,Cleaning Supplies,4,213,3
3ff8565199f24e6ea214167b12e9a482,dustpan and broom,Cleaning Supplies,4,156,12
3ff8565199f24e6ea214167b12e9a482,cutting boards,Kitchenware,5,571,12
3ff8565199f24e6ea214167b12e9a482,air freshener,Household Chemicals,4,560,7
cc4ad138fa3a49a9a75aaa7a5cca6e42,kitchen knives,Kitchenware,5,991,10
cc4ad138fa3a49a9a75aaa7a5cca6e42,bathroom cleaner,Household Chemicals,2,254,5
cc4ad138fa3a49a9a75aaa7a5cca6e42,tablecloth,Home Textiles,3,764,11
cc4ad138fa3a49a9a75aaa7a5cca6e42,towels,Home Textiles,3,479,5
454e56950392427eb845cc3523c62b49,salad bowls,Dishes,2,942,1
454e56950392427eb845cc3523c62b49,kitchen knives,Kitchenware,4,427,5
454e56950392427eb845cc3523c62b49,sieve,Kitchenware,2,240,14
454e56950392427eb845cc3523c62b49,food storage containers,Dishes,5,683,7
454e56950392427eb845cc3523c62b49,cleaning brush,Cleaning Supplies,1,849,11
1a33ecaaced64eba87a8166560c16eaf,mugs,Dishes,4,304,8
bdb49388b1d149b388c8d42baed25597,bowls,Dishes,5,466,10
bdb49388b1d149b388c8d42baed25597,sieve,Kitchenware,2,270,15
bdb49388b1d149b388c8d42baed25597,food storage containers,Dishes,1,541,3
b3b75ee86dc24845a0ec7c3dc7422b15,air freshener,Household Chemicals,1,525,0
b3b75ee86dc24845a0ec7c3dc7422b15,food storage containers,Dishes,1,764,8
b3b75ee86dc24845a0ec7c3dc7422b15,bathroom cleaner,Household Chemicals,4,616,10
b3b75ee86dc24845a0ec7c3dc7422b15,spoons and forks,Kitchenware,1,271,4
b3b75ee86dc24845a0ec7c3dc7422b15,kitchen towels,Home Textiles,1,755,1
0deacd6707074d809b89239fff4eb8a0,bathroom cleaner,Household Chemicals,5,941,7
0deacd6707074d809b89239fff4eb8a0,tablecloth,Home Textiles,5,290,11
0deacd6707074d809b89239fff4eb8a0,sponges and rags,Household Chemicals,1,422,5
0deacd6707074d809b89239fff4eb8a0,bowls,Dishes,3,652,5
0deacd6707074d809b89239fff4eb8a0,blanket,Home Textiles,1,136,14
0deacd6707074d809b89239fff4eb8a0,spatulas and ladles,Kitchenware,4,102,3
3c65f4f4a78843e5a971b99049f79a5d,salad bowls,Dishes,2,948,9
3c65f4f4a78843e5a971b99049f79a5d,mugs,Dishes,3,791,13
3c65f4f4a78843e5a971b99049f79a5d,laundry detergent,Household Chemicals,3,339,11
3c65f4f4a78843e5a971b99049f79a5d,sieve,Kitchenware,3,145,4
3c65f4f4a78843e5a971b99049f79a5d,spatulas and ladles,Kitchenware,1,408,8
3c65f4f4a78843e5a971b99049f79a5d,bathroom cleaner,Household Chemicals,2,356,5
f5e4afe898c643c189ddedcb28d4c68a,salad bowls,Dishes,5,558,1
133e0ed340e44e0eb37202d30707d95b,microfiber cloths,Cleaning Supplies,4,112,13
133e0ed340e44e0eb37202d30707d95b,cups,Dishes,3,131,5
133e0ed340e44e0eb37202d30707d95b,dustpan and broom,Cleaning Supplies,4,463,15
74e2430bd54b48e4b8d5c69d6e1539d0,mugs,Dishes,4,335,13
74e2430bd54b48e4b8d5c69d6e1539d0,pillowcases,Home Textiles,4,817,1
74e2430bd54b48e4b8d5c69d6e1539d0,universal cleaning spray,Household Chemicals,4,832,4
74e2430bd54b48e4b8d5c69d6e1539d0,bowls,Dishes,4,515,1
84fd57dd8bc34cc382abdb2f194ef0ea,kitchen towels,Home Textiles,5,576,0
84fd57dd8bc34cc382abdb2f194ef0ea,towels,Home Textiles,2,554,6
84fd57dd8bc34cc382abdb2f194ef0ea,cups,Dishes,5,960,1
84fd57dd8bc34cc382abdb2f194ef0ea,sponges and rags,Household Chemicals,3,710,4
84fd57dd8bc34cc382abdb2f194ef0ea,dustpan and broom,Cleaning Supplies,1,656,10
84fd57dd8bc34cc382abdb2f194ef0ea,bathroom cleaner,Household Chemicals,4,770,8
6fc8ee0f69884da58b2a59fc370ec4d1,towels,Home Textiles,5,321,1
6fc8ee0f69884da58b2a59fc370ec4d1,tablecloth,Home Textiles,3,155,10
6fc8ee0f69884da58b2a59fc370ec4d1,cutting boards,Kitchenware,2,796,5
6fc8ee0f69884da58b2a59fc370ec4d1,universal cleaning spray,Household Chemicals,1,623,7
6fc8ee0f69884da58b2a59fc370ec4d1,kitchen towels,Home Textiles,3,187,5
482c08620c0143ea9fb618f97bc46f49,universal cleaning spray,Household Chemicals,2,701,5
482c08620c0143ea9fb618f97bc46f49,mop,Cleaning Supplies,3,897,9
b9940ce898f74a089c2dd9ba0555b1e3,blanket,Home Textiles,3,368,2
b9940ce898f74a089c2dd9ba0555b1e3,towels,Home Textiles,5,406,0
b9940ce898f74a089c2dd9ba0555b1e3,salad bowls,Dishes,5,853,3
b9940ce898f74a089c2dd9ba0555b1e3,bathroom cleaner,Household Chemicals,5,127,12
b9940ce898f74a089c2dd9ba0555b1e3,cups,Dishes,5,528,9
17662b08b90944da80031e59f17af511,dustpan and broom,Cleaning Supplies,2,469,8
17662b08b90944da80031e59f17af511,spatulas and ladles,Kitchenware,4,109,10
17662b08b90944da80031e59f17af511,food storage containers,Dishes,2,368,1
d30379104aa449f8a2489a623e081b47,dustpan and broom,Cleaning Supplies,5,415,12
c66dcd4b976e452d807bebd9c6f5741c,bowls,Dishes,4,592,0
c66dcd4b976e452d807bebd9c6f5741c,cups,Dishes,1,955,4
56353dedff7845c5a78ef066b49bbba6,cleaning brush,Cleaning Supplies,2,792,4
56353dedff7845c5a78ef066b49bbba6,towels,Home Textiles,2,584,7
56353dedff7845c5a78ef066b49bbba6,blanket,Home Textiles,1,953,2
98dfcf842deb4dd684bdda74bb850c4d,plates,Dishes,5,902,6
98dfcf842deb4dd684bdda74bb850c4d,spatulas and ladles,Kitchenware,2,527,11
85ef4cc6e00c478f887726cf006629dd,towels,Home Textiles,3,52,6
85ef4cc6e00c478f887726cf006629dd,universal cleaning spray,Household Chemicals,5,92,1
85ef4cc6e00c478f887726cf006629dd,spoons and forks,Kitchenware,3,444,4
85ef4cc6e00c478f887726cf006629dd,laundry detergent,Household Chemicals,3,147,9
0a0ea092adad4b919f4b74e3d71443d0,salad bowls,Dishes,5,512,3
0a0ea092adad4b919f4b74e3d71443d0,cleaning brush,Cleaning Supplies,4,701,7
0a0ea092adad4b919f4b74e3d71443d0,plates,Dishes,3,276,0
0a0ea092adad4b919f4b74e3d71443d0,microfiber cloths,Cleaning Supplies,1,855,2
0a0ea092adad4b919f4b74e3d71443d0,spatulas and ladles,Kitchenware,5,936,15
0a0ea092adad4b919f4b74e3d71443d0,bathroom cleaner,Household Chemicals,4,254,0
a956e1a5011649cd8a0f461d3ff2e594,spatulas and ladles,Kitchenware,2,629,4
