doc_id,item,category,amount,price,discount
6bed2ac39cfd4076a6c9ce18844fc4a5,sheets,Home Textiles,4,303,15
6bed2ac39cfd4076a6c9ce18844fc4a5,air freshener,Household Chemicals,4,712,2
6bed2ac39cfd4076a6c9ce18844fc4a5,cutting boards,Kitchenware,5,696,14
6bed2ac39cfd4076a6c9ce18844fc4a5,sieve,Kitchenware,2,782,15
f18618ddc70a4d2f87a7cd01be221141,sieve,Kitchenware,5,491,15
f18618ddc70a4d2f87a7cd01be221141,laundry detergent,Household Chemicals,2,647,11
f18618ddc70a4d2f87a7cd01be221141,dustpan and broom,Cleaning Supplies,4,240,14
f18618ddc70a4d2f87a7cd01be221141,sponges and rags,Household Chemicals,3,599,1
f18618ddc70a4d2f87a7cd01be221141,microfiber cloths,Cleaning Supplies,3,812,11
f18618ddc70a4d2f87a7cd01be221141,sheets,Home Textiles,2,133,0
0c1b23e424354de68b71daf7c2d0f998,salad bowls,Dishes,1,776,8
ed0cf35183954ce1bd50b02e8f05d903,laundry detergent,Household Chemicals,5,942,10
ed0cf35183954ce1bd50b02e8f05d903,mop,Cleaning Supplies,5,725,4
ab7ae495bb694713ae66136201652fed,pillowcases,Home Textiles,2,648,1
ab7ae495bb694713ae66136201652fed,cutting boards,Kitchenware,4,653,4
ab7ae495bb694713ae66136201652fed,cups,Dishes,3,751,7
ab7ae495bb694713ae66136201652fed,universal cleaning spray,Household Chemicals,3,239,10
ab7ae495bb694713ae66136201652fed,bathroom cleaner,Household Chemicals,5,558,0
a17bb0abf54544258b5d587a3c7d8e9e,microfiber cloths,Cleaning Supplies,1,738,12
4debbc1a855847db8b3aed49bb01bd88,plates,Dishes,4,574,2
4debbc1a855847db8b3aed49bb01bd88,sieve,Kitchenware,2,950,10
4debbc1a855847db8b3aed49bb01bd88,air freshener,Household Chemicals,3,402,1
4debbc1a855847db8b3aed49bb01bd88,mop,Cleaning Supplies,1,224,8
2c4cd9ba88d3464a8b8b949795d55155,mop,Cleaning Supplies,5,955,14
2c4cd9ba88d3464a8b8b949795d55155,universal cleaning spray,Household Chemicals,2,116,4
2c4cd9ba88d3464a8b8b949795d55155,cleaning brush,Cleaning Supplies,4,824,7
2c4cd9ba88d3464a8b8b949795d55155,spoons and forks,Kitchenware,1,910,4
2c4cd9ba88d3464a8b8b949795d55155,spatulas and ladles,Kitchenware,4,111,5
0f0c70842593494d8e579b79ae47fa7c,bucket,Cleaning Supplies,5,590,0
0f0c70842593494d8e579b79ae47fa7c,tablecloth,Home Textiles,4,662,1
3dcc955a19f8484fb414f97658ce1b25,graters,Kitchenware,4,699,4
3dcc955a19f8484fb414f97658ce1b25,food storage containers,Dishes,2,650,0
3dcc955a19f8484fb414f97658ce1b25,universal cleaning spray,Household Chemicals,4,340,6
95ffafb5a4ac4f7dacdd5869d728ca16,bucket,Cleaning Supplies,1,597,5
95ffafb5a4ac4f7dacdd5869d728ca16,cups,Dishes,4,318,11
95ffafb5a4ac4f7dacdd5869d728ca16,sheets,Home Textiles,3,984,7
95ffafb5a4ac4f7dacdd5869d728ca16,mop,Cleaning Supplies,4,926,11
f93f37181993409fa4b0fc3ea2ed9a58,pillowcases,Home Textiles,2,832,1
f93f37181993409fa4b0fc3ea2ed9a58,mop,Cleaning Supplies,3,476,10
f93f37181993409fa4b0fc3ea2ed9a58,spatulas and ladles,Kitchenware,1,538,11
f93f37181993409fa4b0fc3ea2ed9a58,cleaning brush,Cleaning Supplies,1,663,10
f93f37181993409fa4b0fc3ea2ed9a58,sieve,Kitchenware,5,892,2
63ba50d266f14ffebf2360c4d74a279b,mugs,Dishes,5,896,13
63ba50d266f14ffebf2360c4d74a279b,air freshener,Household Chemicals,1,405,2
63ba50d266f14ffebf2360c4d74a279b,bathroom cleaner,Household Chemicals,4,292,5
58825b6d079447fe9888c6ffcae12947,food storage containers,Dishes,4,197,9
58825b6d079447fe9888c6ffcae12947,kitchen knives,Kitchenware,2,631,13
58825b6d079447fe9888c6ffcae12947,laundry detergent,Household Chemicals,3,67,2
58825b6d079447fe9888c6ffcae12947,mop,Cleaning Supplies,3,151,3
58825b6d079447fe9888c6ffcae12947,cups,Dishes,5,727,14
58825b6d079447fe9888c6ffcae12947,dustpan and broom,Cleaning Supplies,4,688,2
a32a6e73ce9a449b979dce9247524b90,food storage containers,Dishes,3,983,5
a32a6e73ce9a449b979dce9247524b90,mugs,Dishes,3,135,9
a32a6e73ce9a449b979dce9247524b90,bathroom cleaner,Household Chemicals,1,718,0
29f721fb0b9b45f4bee8fbb25c6e871e,sheets,Home Textiles,4,247,10
29f721fb0b9b45f4bee8fbb25c6e871e,bucket,Cleaning Supplies,5,707,7
29f721fb0b9b45f4bee8fbb25c6e871e,bowls,Dishes,3,556,9
43c1a7604cf74a6c8521cd2eca665bfe,pillowcases,Home Textiles,1,660,9
43c1a7604cf74a6c8521cd2eca665bfe,sponges and rags,Household Chemicals,3,973,5
e99947d844094ae58675b8229dd766d5,cups,Dishes,2,432,14
e99947d844094ae58675b8229dd766d5,dustpan and broom,Cleaning Supplies,4,315,8
3ab3c04ce4ab40969de44f2e519de3a2,pillowcases,Home Textiles,2,612,7
3ab3c04ce4ab40969de44f2e519de3a2,mop,Cleaning Supplies,1,370,1
3ab3c04ce4ab40969de44f2e519de3a2,kitchen knives,Kitchenware,3,139,6
3ab3c04ce4ab40969de44f2e519de3a2,towels,Home Textiles,5,783,11
3ab3c04ce4ab40969de44f2e519de3a2,sheets,Home Textiles,4,367,1
479006bb74c047a1bda07d789da98976,dustpan and broom,Cleaning Supplies,4,774,0
479006bb74c047a1bda07d789da98976,cleaning brush,Cleaning Supplies,1,722,9
479006bb74c047a1bda07d789da98976,plates,Dishes,4,352,11
479006bb74c047a1bda07d789da98976,graters,Kitchenware,2,381,15
479006bb74c047a1bda07d789da98976,bathroom cleaner,Household Chemicals,5,389,10
6a1d2d0435934540b6d09d9025fdbfa1,spatulas and ladles,Kitchenware,5,696,1
6a1d2d0435934540b6d09d9025fdbfa1,cutting boards,Kitchenware,2,380,5
6a1d2d0435934540b6d09d9025fdbfa1,universal cleaning spray,Household Chemicals,4,945,10
6a1d2d0435934540b6d09d9025fdbfa1,tablecloth,Home Textiles,3,355,2
6a1d2d0435934540b6d09d9025fdbfa1,cleaning brush,Cleaning Supplies,5,97,9
6a1d2d0435934540b6d09d9025fdbfa1,mop,Cleaning Supplies,1,150,1
074b7e5a76464337a8f82e158d486d1c,universal cleaning spray,Household Chemicals,5,751,2
dda72e1b54b64fd6bfa5d412edafa225,salad bowls,Dishes,4,215,1
bce6b282e7e749b8bcc7be9da45b6485,mop,Cleaning Supplies,2,558,14
d3d2c8f3016544c28fea120a991f86ef,kitchen knives,Kitchenware,5,370,7
d3d2c8f3016544c28fea120a991f86ef,bowls,Dishes,1,579,5
d3d2c8f3016544c28fea120a991f86ef,cups,Dishes,3,344,4
d3d2c8f3016544c28fea120a991f86ef,cleaning brush,Cleaning Supplies,5,130,1
d3d2c8f3016544c28fea120a991f86ef,bathroom cleaner,Household Chemicals,4,531,14
980f62432b1d4ac58d0c02559b4650cd,cutting boards,Kitchenware,4,966,4
980f62432b1d4ac58d0c02559b4650cd,microfiber cloths,Cleaning Supplies,3,713,5
980f62432b1d4ac58d0c02559b4650cd,cleaning brush,Cleaning Supplies,5,388,4
8be8c96f70cd4f2791daa4bd319afc01,kitchen towels,Home Textiles,4,355,15
8be8c96f70cd4f2791daa4bd319afc01,dustpan and broom,Cleaning Supplies,5,465,9
8be8c96f70cd4f2791daa4bd319afc01,cleaning brush,Cleaning Supplies,2,558,5
9c846520f94140bc8d9cddb4cef794bc,trash bags,Cleaning Supplies,3,81,14
9c846520f94140bc8d9cddb4cef794bc,sieve,Kitchenware,1,352,10
206d4eecc2cd47b99295ce0642f21dc5,pillowcases,Home Textiles,1,188,8
206d4eecc2cd47b99295ce0642f21dc5,bathroom cleaner,Household Chemicals,1,282,1
206d4eecc2cd47b99295ce0642f21dc5,air freshener,Household Chemicals,3,334,14
206d4eecc2cd47b99295ce0642f21dc5,cups,Dishes,1,941,8
206d4eecc2cd47b99295ce0642f21dc5,kitchen knives,Kitchenware,3,568,8
e7b54a597fd94f1e9b2399bb2abae327,tablecloth,Home Textiles,1,331,13
e7b54a597fd94f1e9b2399bb2abae327,spatulas and ladles,Kitchenware,3,100,5
e7b54a597fd94f1e9b2399bb2abae327,blanket,Home Textiles,4,626,2
01befef7b2c940bb93542ded3a987623,tablecloth,Home Textiles,3,680,15
01befef7b2c940bb93542ded3a987623,spoons and forks,Kitchenware,5,725,2
01befef7b2c940bb93542ded3a987623,bucket,Cleaning Supplies,5,171,10
45fe66efb78b48a2a99fba5a5356d5c7,sieve,Kitchenware,3,56,14
45fe66efb78b48a2a99fba5a5356d5c7,microfiber cloths,Cleaning Supplies,3,958,13
45fe66efb78b48a2a99fba5a5356d5c7,mop,Cleaning Supplies,2,729,11
45fe66efb78b48a2a99fba5a5356d5c7,cleaning brush,Cleaning Supplies,5,202,9
45fe66efb78b48a2a99fba5a5356d5c7,cutting boards,Kitchenware,1,742,2
45fe66efb78b48a2a99fba5a5356d5c7,spatulas and ladles,Kitchenware,2,413,2
925e226b74634bffb25cd4fc4f79dd21,cleaning brush,Cleaning Supplies,5,332,11
d5fd8a3679c841a4808a414bcea98b3d,mop,Cleaning Supplies,1,982,12
d5fd8a3679c841a4808a414bcea98b3d,spoons and forks,Kitchenware,4,146,3
d5fd8a3679c841a4808a414bcea98b3d,bathroom cleaner,Household Chemicals,2,301,15
d5fd8a3679c841a4808a414bcea98b3d,salad bowls,Dishes,3,765,4
d5fd8a3679c841a4808a414bcea98b3d,sponges and rags,Household Chemicals,1,972,3
8fcee955ca084f49b2b7c962516a33ed,towels,Home Textiles,3,619,3
8fcee955ca084f49b2b7c962516a33ed,bathroom cleaner,Household Chemicals,5,602,12
8fcee955ca084f49b2b7c962516a33ed,food storage containers,Dishes,4,799,7
8fcee955ca084f49b2b7c962516a33ed,kitchen towels,Home Textiles,2,607,8
8fcee955ca084f49b2b7c962516a33ed,dishwashing liquid,Household Chemicals,5,267,15
fc034c216bdc4468b906625979a4908d,pillowcases,Home Textiles,3,611,2
fc034c216bdc4468b906625979a4908d,sheets,Home Textiles,2,127,8
fe5c1f5372db4c15946be5f6a5eafb5c,cleaning brush,Cleaning Supplies,3,61,5
fe5c1f5372db4c15946be5f6a5eafb5c,food storage containers,Dishes,5,974,11
fe5c1f5372db4c15946be5f6a5eafb5c,sheets,Home Textiles,3,791,4
fe5c1f5372db4c15946be5f6a5eafb5c,laundry detergent,Household Chemicals,2,647,5
fe5c1f5372db4c15946be5f6a5eafb5c,kitchen knives,Kitchenware,4,552,4
fe5c1f5372db4c15946be5f6a5eafb5c,sponges and rags,Household Chemicals,5,986,10
019f1ea98b5b47708ed52702b603d354,spoons and forks,Kitchenware,5,381,4
019f1ea98b5b47708ed52702b603d354,bucket,Cleaning Supplies,1,385,12
7a648b39921d4e42b6aefcbbfd92fff0,cutting boards,Kitchenware,5,106,9
08f8085e23c642e8bcff08acd22bd52c,mugs,Dishes,3,270,1
08f8085e23c642e8bcff08acd22bd52c,salad bowls,Dishes,4,190,10
08f8085e23c642e8bcff08acd22bd52c,dustpan and broom,Cleaning Supplies,1,564,0
08f8085e23c642e8bcff08acd22bd52c,graters,Kitchenware,3,168,14
08f8085e23c642e8bcff08acd22bd52c,trash bags,Cleaning Supplies,5,959,3
08f8085e23c642e8bcff08acd22bd52c,air freshener,Household Chemicals,5,881,2
ca56379e16cd4ea18f1ce4cb1274e229,blanket,Home Textiles,3,151,14
ca56379e16cd4ea18f1ce4cb1274e229,cups,Dishes,3,300,14
ca56379e16cd4ea18f1ce4cb1274e229,salad bowls,Dishes,5,508,8
bcb64cdacd2e45db8d4bd6036589e382,kitchen towels,Home Textiles,3,696,1
bcb64cdacd2e45db8d4bd6036589e382,dishwashing liquid,Household Chemicals,2,634,12
b6957d6665bc432d81d8e9a29282b3f4,towels,Home Textiles,1,428,9
b6957d6665bc432d81d8e9a29282b3f4,salad bowls,Dishes,1,593,15
b6957d6665bc432d81d8e9a29282b3f4,trash bags,Cleaning Supplies,5,399,9
1b54e08b9ae9470f9389078d3355f6c4,universal cleaning spray,Household Chemicals,2,366,5
1b54e08b9ae9470f9389078d3355f6c4,food storage containers,Dishes,2,873,14
1b54e08b9ae9470f9389078d3355f6c4,microfiber cloths,Cleaning Supplies,5,787,13
1b54e08b9ae9470f9389078d3355f6c4,bathroom cleaner,Household Chemicals,1,641,9
1b54e08b9ae9470f9389078d3355f6c4,mugs,Dishes,2,253,13
8cc2a962dfae460c8c05fa401c361c5a,spatulas and ladles,Kitchenware,3,793,7
6500bcb9c9b247aeabec8f324c5c3bc0,tablecloth,Home Textiles,1,261,0
6f508c04c71f4895ace3755dc3a9b9b8,pillowcases,Home Textiles,1,852,11
6f508c04c71f4895ace3755dc3a9b9b8,mugs,Dishes,5,548,10
6f508c04c71f4895ace3755dc3a9b9b8,cleaning brush,Cleaning Supplies,5,571,13
6f508c04c71f4895ace3755dc3a9b9b8,graters,Kitchenware,5,539,8
f9fbc203f71446afb74276087c7e83c9,mop,Cleaning Supplies,3,104,1
f9fbc203f71446afb74276087c7e83c9,bowls,Dishes,2,395,12
f9fbc203f71446afb74276087c7e83c9,air freshener,Household Chemicals,4,742,14
c6830aef35b6424788fcee0d1ec19c33,blanket,Home Textiles,3,214,10
c6830aef35b6424788fcee0d1ec19c33,towels,Home Textiles,4,610,15
c6830aef35b6424788fcee0d1ec19c33,cleaning brush,Cleaning Supplies,2,253,3
5b4b2802cfce48d08b10df9989a627b1,bathroom cleaner,Household Chemicals,1,85,8
5b4b2802cfce48d08b10df9989a627b1,sponges and rags,Household Chemicals,4,281,9
5b4b2802cfce48d08b10df9989a627b1,graters,Kitchenware,1,907,15
93be5bda19fb4149b59e0a5367b2bb6c,air freshener,Household Chemicals,1,960,4
93be5bda19fb4149b59e0a5367b2bb6c,kitchen towels,Home Textiles,3,561,2
93be5bda19fb4149b59e0a5367b2bb6c,food storage containers,Dishes,1,248,3
